DATES,USGG2YR_Index,USGG10YR_Index,USGG30YR_Index,VIX_Index,MOVE_Index,AAIIBULL_Index,AAIIBEAR_Index,SPX_Index_14DRSI,SPX_Index_30DRSI,TED_G_Index,BAA10YB_Index
11/4/2014,0.5116,2.3335,3.0478,14.89,68.551,49.37,21.07,63.37,56.87,21.1571,115.6517
11/5/2014,0.5217,2.3424,3.059,14.17,72.9226,49.37,21.07,65.52,58.15,21.1571,116.7558
11/6/2014,0.5497,2.3856,3.103,13.67,69.1453,52.69,15.05,66.91,58.98,21.1321,114.4389
11/7/2014,0.4985,2.2976,3.028,13.12,66.6283,52.69,15.05,67.04,59.06,21.2321,118.2408
11/10/2014,0.5349,2.3604,3.0926,12.67,66.5461,52.69,15.05,68.27,59.77,21.2821,115.9617
11/11/2014,0.5349,2.3604,3.0926,12.92,66.5461,52.69,15.05,68.55,59.93,21.7991,115.9617
11/12/2014,0.5392,2.3712,3.1046,13.02,66.773,52.69,15.05,67.9,59.68,22.3061,114.8809
11/13/2014,0.5153,2.3399,3.0709,13.79,67.0009,57.93,19.31,68.14,59.81,22.703,118.0127
11/14/2014,0.5119,2.3204,3.0487,13.31,66.9532,57.93,19.31,68.26,59.87,22.703,118.9582
11/17/2014,0.508,2.3399,3.0624,13.99,66.886,57.93,19.31,68.65,60.06,22.678,120.0109
11/18/2014,0.5042,2.3151,3.0383,13.86,69.2307,57.93,19.31,71.29,61.39,22.1711,123.4856
11/19/2014,0.5205,2.3594,3.0769,13.96,70.0154,57.93,19.31,69.44,60.78,23.1089,123.0566
11/20/2014,0.5086,2.3373,3.0543,13.58,69.1619,49.12,23.82,70.52,61.3,23.2889,123.2712
11/21/2014,0.501,2.3099,3.0175,12.9,66.9589,49.12,23.82,73.23,62.68,22.778,122.01
11/24/2014,0.493,2.3064,3.0199,12.62,64.3887,49.12,23.82,74.62,63.42,22.928,121.3625
11/25/2014,0.5197,2.257,2.9605,12.25,64.6474,49.12,23.82,72.98,62.9,21.5321,122.3005
11/26/2014,0.5157,2.2447,2.9542,12.07,64.6577,49.12,23.82,74.45,63.66,23.053,121.5323
11/27/2014,0.5157,2.2447,2.9542,12.07,64.6577,52.15,20.79,74.45,63.66,22.853,121.5323
11/28/2014,0.4685,2.164,2.8888,13.33,66.5733,52.15,20.79,70.69,62.46,22.3461,127.5952
12/1/2014,0.4961,2.235,2.9628,14.29,67.2825,52.15,20.79,61.69,59.38,22.4461,125.5017
12/2/2014,0.5355,2.2923,3.0127,12.85,67.8806,52.15,20.79,66.02,61.22,22.4461,125.7701
12/3/2014,0.5554,2.2799,2.9849,12.47,65.7616,52.15,20.79,68.3,62.27,22.978,128.0071
12/4/2014,0.5396,2.2341,2.9361,12.38,64.6181,42.68,25.94,66.8,61.73,22.0141,130.5917
12/5/2014,0.6433,2.3065,2.9667,11.82,64.8222,42.68,25.94,67.89,62.21,22.5461,129.3486
12/8/2014,0.6275,2.257,2.9042,14.21,62.7838,42.68,25.94,58.83,58.88,23.253,131.3023
12/9/2014,0.6117,2.2129,2.8702,14.89,66.5736,42.68,25.94,58.56,58.77,21.3501,135.7069
12/10/2014,0.5679,2.1638,2.832,18.53,68.1945,42.68,25.94,43.56,52.1,21.4551,137.6195
12/11/2014,0.6,2.162,2.8069,20.08,79.0437,45.02,22.34,47.51,53.59,22.0321,140.7969
12/12/2014,0.5401,2.0817,2.7372,21.08,55.4181,45.02,22.34,37.39,48.04,22.7641,144.8277
12/15/2014,0.5764,2.1182,2.7468,20.42,77.6421,45.02,22.34,34.36,46.14,23.753,145.1762
12/16/2014,0.5523,2.0591,2.6906,23.57,80.7182,45.02,22.34,30.78,43.76,21.2181,152.0936
12/17/2014,0.617,2.1356,2.7275,19.44,72.4209,45.02,22.34,45.34,50.1,22.5071,149.4368
12/18/2014,0.6313,2.2075,2.8182,16.81,71.1703,38.74,26.88,57.06,56.23,21.1611,142.2459
12/19/2014,0.638,2.1618,2.7542,16.49,70.7046,38.74,26.88,58.91,57.29,22.6751,143.8212
12/22/2014,0.6586,2.1583,2.743,15.25,70.0776,38.74,26.88,60.44,58.17,23.4821,143.1745
12/23/2014,0.7393,2.2614,2.8517,14.8,68.762,38.74,26.88,61.16,58.57,24.4461,139.8605
12/24/2014,0.7393,2.2632,2.8341,14.37,68.8635,38.74,26.88,61.07,58.53,25.6589,139.683
12/25/2014,0.7393,2.2632,2.8341,14.37,68.8635,50.94,18.87,61.07,58.53,25.5586,139.683
12/26/2014,0.7393,2.2499,2.8165,14.5,55.4181,50.94,18.87,62.56,59.33,25.6589,140.0131
12/29/2014,0.7078,2.2021,2.7728,15.06,69.1659,50.94,18.87,62.96,59.54,25.5089,141.7896
12/30/2014,0.6841,2.1871,2.7563,15.92,68.9979,50.94,18.87,59.1,57.78,25.013,141.2903
12/31/2014,0.6645,2.1712,2.7518,19.2,68.9385,50.94,18.87,51.9,54.3,22.0111,141.8797
1/1/2015,0.6645,2.1712,2.7518,19.2,68.9385,51.74,19.31,51.9,54.3,22.0111,141.8797
1/2/2015,0.6647,2.1105,2.688,17.79,70.0036,51.74,19.31,51.68,54.19,24.0391,145.9471
1/5/2015,0.6568,2.032,2.5987,19.92,71.5391,51.74,19.31,41.45,48.69,24.3461,149.804
1/6/2015,0.625,1.9402,2.5023,21.12,84.8721,51.74,19.31,37.62,46.37,22.5751,153.9836
1/7/2015,0.6091,1.9677,2.5289,19.31,85.1959,51.74,19.31,44.75,49.6,23.1821,150.23
1/8/2015,0.6051,2.0179,2.5993,17.01,85.1526,41.01,27.7,53.62,54.04,23.6891,148.2116
1/9/2015,0.561,1.9449,2.5281,17.55,80.6171,41.01,27.7,49.53,51.78,23.8891,151.5054
1/12/2015,0.5449,1.907,2.4965,19.6,81.8873,41.01,27.7,45.92,49.73,23.7591,151.3045
1/13/2015,0.5388,1.9,2.4992,20.56,82.9977,41.01,27.7,44.81,49.09,22.7951,152.0013
1/14/2015,0.5006,1.8553,2.4685,21.48,85.2821,41.01,27.7,42.33,47.67,22.8251,154.4718
1/15/2015,0.4122,1.7149,2.3677,22.39,85.2821,46.11,21.5,38.68,45.52,22.7251,163.5137
1/16/2015,0.4835,1.8368,2.4531,20.95,92.6188,46.11,21.5,45.9,48.95,24.1391,157.3205
1/19/2015,0.4835,1.8368,2.4531,20.95,92.6188,46.11,21.5,45.9,48.95,24.0991,157.3205
1/20/2015,0.4914,1.788,2.3777,19.89,90.5511,46.11,21.5,46.69,49.34,25.163,160.1979
1/21/2015,0.5074,1.8717,2.4614,18.85,88.2525,46.11,21.5,49.14,50.52,23.6821,155.8253
1/22/2015,0.5174,1.8631,2.4385,16.4,85.15,37.14,30.79,56.17,54.12,24.0891,157.6939
1/23/2015,0.4864,1.7968,2.3735,16.66,89.9391,37.14,30.79,53.27,52.67,24.0891,158.3179
1/26/2015,0.5107,1.8241,2.3972,15.52,85.3266,37.14,30.79,54.45,53.27,25.103,156.5933
1/27/2015,0.5105,1.8231,2.3999,17.22,86.1825,37.14,30.79,47.69,49.85,23.7391,156.6898
1/28/2015,0.4654,1.7207,2.2908,20.44,86.3769,37.14,30.79,42.1,46.76,23.9391,158.9273
1/29/2015,0.5158,1.7512,2.3148,18.76,86.6175,44.17,22.39,46.78,49.04,24.953,159.8827
1/30/2015,0.4488,1.6407,2.2222,20.97,88.2724,44.17,22.39,41.78,46.22,25.3089,163.9285
2/2/2015,0.4586,1.6642,2.2503,19.43,88.1382,44.17,22.39,47.71,49.19,24.703,162.5825
2/3/2015,0.5079,1.7915,2.3792,17.33,92.7382,44.17,22.39,53.48,52.27,23.9891,155.8491
2/4/2015,0.4842,1.7513,2.3481,18.33,92.2723,44.17,22.39,51.68,51.33,25.003,159.8734
2/5/2015,0.5198,1.8204,2.4318,16.85,92.9519,35.49,32.42,55.63,53.46,25.103,153.959
2/6/2015,0.6435,1.9567,2.5287,17.29,93.6954,35.49,32.42,54.04,52.66,24.0391,149.3318
2/9/2015,0.6517,1.9775,2.5528,18.55,95.0776,35.49,32.42,52.05,51.67,25.328,148.2477
2/10/2015,0.6499,1.9967,2.5763,17.23,95.3468,35.49,32.42,56.38,53.92,25.303,148.3331
2/11/2015,0.6642,2.0176,2.5863,16.96,94.2125,35.49,32.42,56.36,53.91,25.303,145.2386
2/12/2015,0.6242,1.9844,2.5755,15.34,91.648,40,20.33,60.17,55.91,24.7961,147.5587
2/13/2015,0.6411,2.0504,2.6478,14.69,91.3656,40,20.33,61.7,56.74,25.203,142.9634
2/16/2015,0.6411,2.0504,2.6478,14.69,91.3656,40,20.33,61.7,56.74,25.113,142.9634
2/17/2015,0.6615,2.1379,2.7268,15.8,91.8172,40,20.33,62.32,57.07,25.163,143.2149
2/18/2015,0.597,2.08,2.7102,15.45,91.3833,40,20.33,62.11,56.98,24.5391,139.9952
2/19/2015,0.6174,2.1142,2.7339,15.29,98.4692,47.02,17.88,61.35,56.68,24.6291,138.5792
2/20/2015,0.6321,2.1117,2.7142,14.3,98.3365,47.02,17.88,64.07,58.02,24.7391,139.8348
2/23/2015,0.6017,2.0574,2.6572,14.56,97.7386,47.02,17.88,63.83,57.93,24.6391,139.2586
2/24/2015,0.5529,1.98,2.5918,13.69,94.127,47.02,17.88,65.12,58.55,24.5891,139.9973
2/25/2015,0.6026,1.9688,2.5698,13.84,91.4751,47.02,17.88,64.43,58.31,24.5691,140.1239
2/26/2015,0.6461,2.0295,2.6294,13.91,90.5308,45.37,20.3,63.05,57.82,24.6391,138.0463
2/27/2015,0.6184,1.993,2.5903,13.34,91.3865,45.37,20.3,60.27,56.83,25.1711,141.6992
3/2/2015,0.6621,2.082,2.6814,13.04,90.1989,45.37,20.3,63.82,58.35,25.0811,140.7992
3/3/2015,0.6782,2.1189,2.7143,13.86,91.7506,45.37,20.3,59.55,56.81,25.5011,139.1084
3/4/2015,0.6546,2.1172,2.7198,14.23,90.6563,45.37,20.3,55.69,55.35,25.853,138.2817
3/5/2015,0.6389,2.1154,2.7285,14.04,89.3228,39.8,23.36,56.51,55.67,25.853,136.4551
3/6/2015,0.7234,2.2414,2.8409,15.2,86.586,39.8,23.36,45.66,51.18,25.953,134.8616
3/9/2015,0.6917,2.1907,2.798,15.06,84.02,39.8,23.36,48.58,52.27,26.153,135.9281
3/10/2015,0.6799,2.1297,2.7231,16.69,84.3891,39.8,23.36,38.87,47.53,25.7561,139.0309
3/11/2015,0.6802,2.1086,2.6853,16.87,84.9643,39.8,23.36,37.97,47.04,25.4691,141.144
3/12/2015,0.6644,2.1156,2.6995,15.42,85.6033,31.6,25.41,46.75,50.51,25.0321,139.4365
3/13/2015,0.657,2.114,2.6987,16,86.102,31.6,25.41,43.51,48.89,25.0371,140.6049
3/16/2015,0.6491,2.0717,2.6449,15.61,84.7555,31.6,25.41,51.52,52.38,23.9731,145.8286
3/17/2015,0.6716,2.0507,2.6026,15.66,86.3274,31.6,25.41,49.63,51.48,22.372,149.9341
3/18/2015,0.5525,1.9199,2.5104,13.97,85.6903,31.6,25.41,55.97,54.45,24.4951,152.0058
3/19/2015,0.6092,1.9685,2.5291,14.07,87.7788,27.16,31.48,53.05,53.08,25.948,150.1462
3/20/2015,0.5812,1.9303,2.5059,13.02,86.5223,27.16,31.48,57.44,55.22,26.6789,147.974
3/23/2015,0.5691,1.912,2.5141,13.41,84.9206,27.16,31.48,56.33,54.72,26.6789,148.7968
3/24/2015,0.557,1.8731,2.4643,13.62,83.6859,27.16,31.48,52.5,52.96,25.4141,149.6908
3/25/2015,0.6023,1.925,2.5074,15.44,84.183,27.16,31.48,44.77,49.12,24.3201,148.5007
3/26/2015,0.6102,1.9894,2.5798,15.8,86.2012,38.43,24.38,43.66,48.54,24.7701,148.0585
3/27/2015,0.5944,1.9615,2.5404,15.07,86.2012,38.43,24.38,45.12,49.16,23.9911,144.8537
3/30/2015,0.5787,1.9475,2.5479,14.51,86.4421,38.43,24.38,52.06,52.26,25.8941,147.2492
3/31/2015,0.5551,1.9231,2.5359,15.29,86.1017,38.43,24.38,47.37,49.97,25.0471,145.6868
4/1/2015,0.5355,1.8573,2.4651,15.11,85.6212,38.43,24.38,45.4,48.97,25.5541,148.2733
4/2/2015,0.5396,1.9117,2.5321,14.67,84.2847,35.4,31.96,47.48,49.89,26.3611,144.8277
4/3/2015,0.4762,1.8389,2.4858,14.67,79.2665,35.4,31.96,47.48,49.89,26.3611,146.1061
4/6/2015,0.496,1.8952,2.5532,14.74,78.9745,35.4,31.96,51.25,51.57,26.868,145.4805
4/7/2015,0.5159,1.8848,2.5179,14.78,77.7839,35.4,31.96,50.03,51.01,25.8541,143.5245
4/8/2015,0.5318,1.9047,2.5291,13.98,80.0253,35.4,31.96,51.63,51.71,25.0921,141.5304
4/9/2015,0.5478,1.9596,2.5981,13.09,78.7746,28.7,24.15,54.26,52.88,25.5621,141.0408
4/10/2015,0.556,1.9473,2.5791,12.58,77.8265,28.7,24.15,57.2,54.21,26.1791,142.2683
4/13/2015,0.528,1.9272,2.573,13.94,75.7647,28.7,24.15,53.9,52.84,26.5161,143.2778
4/14/2015,0.512,1.8985,2.5427,13.67,74.7881,28.7,24.15,54.89,53.27,26.0341,144.1548
4/15/2015,0.496,1.888,2.5397,12.84,72.9964,28.7,24.15,57.98,54.64,26.4211,144.2012
4/16/2015,0.4839,1.8897,2.5753,12.6,72.4014,32.07,22.78,57.33,54.39,25.9891,142.0302
4/17/2015,0.5081,1.8653,2.5194,13.89,74.3685,32.07,22.78,48.88,50.9,26.0541,143.4728
4/20/2015,0.5202,1.8896,2.5624,13.3,73.5454,32.07,22.78,54.69,53.39,26.5861,145.0418
4/21/2015,0.5162,1.9087,2.5806,13.25,72.9451,32.07,22.78,53.63,52.94,25.6971,144.1272
4/22/2015,0.5446,1.9788,2.6616,12.71,72.9451,32.07,22.78,56.73,54.31,25.7221,141.1242
4/23/2015,0.5284,1.9577,2.653,12.48,73.1584,31.47,23.19,58.14,54.95,25.6721,141.2321
4/24/2015,0.5041,1.9086,2.6098,12.29,71.6049,31.47,23.19,59.49,55.55,26.3791,144.1392
4/27/2015,0.5163,1.9208,2.6121,13.12,70.9943,31.47,23.19,55.9,54.16,26.8861,143.9176
4/28/2015,0.561,2.0034,2.7031,12.41,72.8665,31.47,23.19,57.73,54.94,26.8011,140.6607
4/29/2015,0.557,2.0388,2.7523,13.39,73.8974,31.47,23.19,54.43,53.66,28.3219,142.1248
4/30/2015,0.567,2.0317,2.7404,14.55,75.292,30.84,21.95,46.68,50.39,27.8739,143.8322
5/1/2015,0.595,2.1135,2.8273,12.7,78.8811,30.84,21.95,54.18,53.52,27.9739,143.6476
5/4/2015,0.5991,2.144,2.8765,12.85,81.1233,30.84,21.95,56,54.33,27.9739,141.6032
5/5/2015,0.623,2.1853,2.9122,14.31,87.6616,30.84,21.95,47.77,50.64,27.083,140.469
5/6/2015,0.6351,2.2431,2.9929,15.15,90.9859,30.84,21.95,45.12,49.35,27.093,138.6879
5/7/2015,0.6313,2.18,2.9105,15.13,89.5863,27.06,26.84,47.75,50.45,27.378,141.9996
5/8/2015,0.5719,2.1478,2.9006,12.86,80.9146,27.06,26.84,55.92,54.14,27.478,142.222
5/11/2015,0.616,2.2797,3.041,13.85,84.1496,27.06,26.84,52.53,52.59,27.153,138.0252
5/12/2015,0.5961,2.2489,3.0127,13.86,87.3615,27.06,26.84,50.62,51.7,26.4861,141.1066
5/13/2015,0.5762,2.2926,3.087,13.76,85.5784,27.06,26.84,50.42,51.61,25.8691,136.7361
5/14/2015,0.5441,2.2301,3.0497,12.74,83.2394,26.74,26.36,56.98,54.58,26.5861,138.9889
5/15/2015,0.5363,2.1424,2.9292,12.38,84.4957,26.74,26.36,57.42,54.79,26.6361,140.7556
5/18/2015,0.5767,2.2337,3.0295,12.73,88.2439,26.74,26.36,59.19,55.62,27.093,138.6274
5/19/2015,0.6133,2.2886,3.0753,12.85,87.6743,26.74,26.36,58.64,55.4,27.0861,137.142
5/20/2015,0.585,2.2479,3.0471,12.88,87.6541,26.74,26.36,57.79,55.07,26.8291,141.2103
5/21/2015,0.573,2.1898,2.9881,12.11,86.1073,25.21,25,59.37,55.75,27.1861,143.0225
5/22/2015,0.6142,2.2092,2.9841,12.13,87.6771,25.21,25,57.16,54.92,27.4361,147.0811
5/25/2015,0.6142,2.2092,2.9841,12.13,87.6771,25.21,25,57.16,54.92,27.4361,147.0811
5/26/2015,0.6123,2.139,2.8981,14.06,85.3555,25.21,25,48.26,51.3,27.5711,147.1047
5/27/2015,0.6485,2.1285,2.8673,13.27,83.9933,25.21,25,54.93,54.06,27.843,148.1544
5/28/2015,0.6289,2.1355,2.8873,13.31,82.7222,27,25.14,53.88,53.63,28.2739,146.4547
5/29/2015,0.6053,2.1214,2.8818,13.84,82.6996,27,25.14,48.9,51.47,28.3739,146.8552
6/1/2015,0.6447,2.1794,2.9338,13.97,83.5495,27,25.14,50.5,52.11,28.2489,152.0649
6/2/2015,0.6527,2.2624,3.0143,14.24,87.4796,27,25.14,49.68,51.76,27.3617,148.7563
6/3/2015,0.6725,2.3642,3.1022,13.66,91.8063,27,25.14,51.46,52.46,26.9033,144.5822
6/4/2015,0.6607,2.307,3.0407,14.71,92.2056,27.34,24.63,44.54,49.46,26.8733,146.3008
6/5/2015,0.7087,2.4076,3.1136,14.21,88.9414,27.34,24.63,43.49,48.98,26.5949,143.2421
6/8/2015,0.6808,2.3824,3.1144,15.29,87.6084,27.34,24.63,39.07,46.88,27.2033,143.757
6/9/2015,0.7169,2.4384,3.1663,14.47,87.1697,27.34,24.63,39.49,47.03,27.5333,142.1575
6/10/2015,0.725,2.4838,3.2156,13.22,89.7596,27.34,24.63,50.27,51.17,27.2599,143.6154
6/11/2015,0.7131,2.3772,3.0957,12.85,87.7673,20.04,32.58,51.62,51.74,27.5683,147.2788
6/12/2015,0.7256,2.3918,3.103,13.78,87.6824,20.04,32.58,46.16,49.34,28.0967,147.8195
6/15/2015,0.7015,2.3559,3.0851,15.39,86.0026,20.04,32.58,42.95,47.83,27.8167,150.4139
6/16/2015,0.6855,2.3093,3.0407,14.81,85.6971,20.04,32.58,47.75,49.78,28.118,153.0713
6/17/2015,0.6492,2.3165,3.0932,14.5,82.4194,20.04,32.58,49.35,50.45,28.5689,150.3508
6/18/2015,0.6331,2.3345,3.1292,13.19,82.5575,25.41,34.3,56.55,53.65,28.0789,152.5533
6/19/2015,0.6169,2.2577,3.0471,13.96,84.7442,25.41,34.3,52.23,51.78,28.1289,154.2315
6/22/2015,0.6575,2.3725,3.1606,12.74,84.4485,25.41,34.3,56.34,53.69,28.2239,148.7541
6/23/2015,0.6779,2.4087,3.1964,12.11,84.2001,25.41,34.3,56.76,53.89,27.5667,149.1347
6/24/2015,0.6802,2.3672,3.1458,13.26,82.6809,25.41,34.3,50.68,51.26,28.0739,150.2834
6/25/2015,0.688,2.4088,3.1756,14.01,83.3241,35.56,21.67,48.43,50.24,28.1989,148.1211
6/26/2015,0.7117,2.4726,3.2402,14.02,84.3188,35.56,21.67,48.13,50.1,28.1739,147.7377
6/29/2015,0.6329,2.3242,3.0998,18.85,89.7561,35.56,21.67,35.47,43.64,28.3689,156.5778
6/30/2015,0.6427,2.3531,3.1236,18.23,92.2575,35.56,21.67,37.67,44.56,27.8117,152.6922
7/1/2015,0.6882,2.4219,3.2015,16.09,90.2884,35.56,21.67,43.14,46.91,26.8349,150.8099
7/2/2015,0.627,2.3823,3.1865,16.79,87.9611,22.61,35.09,42.96,46.82,28.3489,150.7722
7/3/2015,0.627,2.3823,3.1865,16.79,87.9611,22.61,35.09,42.96,46.82,28.4289,150.7722
7/6/2015,0.5892,2.285,3.0827,17.01,86.1804,22.61,35.09,40.65,45.66,27.4083,152.4982
7/7/2015,0.5852,2.2582,3.0399,16.09,90.4681,22.61,35.09,45.59,47.76,27.3083,153.1819
7/8/2015,0.5414,2.1922,2.9745,19.66,89.4277,22.61,35.09,36.56,43.02,27.3283,157.7791
7/9/2015,0.5851,2.3211,3.1203,19.97,89.3438,27.91,29.18,38.32,43.79,27.5833,152.8905
7/10/2015,0.637,2.3972,3.1899,16.83,90.2308,27.91,29.18,46.97,47.79,28.0717,155.2766
7/13/2015,0.6772,2.4538,3.2362,13.9,84.7052,27.91,29.18,53.36,51.06,29.8966,150.6225
7/14/2015,0.637,2.401,3.1958,13.37,80.7951,27.91,29.18,55.7,52.31,28.343,154.8999
7/15/2015,0.625,2.3521,3.1385,13.23,79.0645,27.91,29.18,55.21,52.08,27.8361,156.7906
7/16/2015,0.6552,2.3503,3.1089,12.11,75.9534,30.81,23.24,59.43,54.34,27.1791,157.966
7/17/2015,0.6655,2.3469,3.0828,11.95,74.2116,30.81,23.24,60,54.65,27.6541,157.3117
7/20/2015,0.7061,2.3723,3.0942,12.25,72.8414,30.81,23.24,60.41,54.87,27.4721,158.768
7/21/2015,0.6778,2.3253,3.0617,12.22,72.4231,30.81,23.24,56.9,53.39,26.8682,161.472
7/22/2015,0.7063,2.3235,3.0367,12.12,72.1123,30.81,23.24,54.98,52.57,26.1998,161.6478
7/23/2015,0.6942,2.2677,2.9673,12.64,72.6253,32.54,25.6,50.61,50.67,26.4598,164.2321
7/24/2015,0.6781,2.2624,2.9618,13.74,73.0107,32.54,25.6,43.62,47.35,26.3098,166.7614
7/27/2015,0.6495,2.2175,2.9327,15.6,72.2234,32.54,25.6,40.41,45.69,26.3598,170.2451
7/28/2015,0.668,2.2499,2.965,13.44,71.8541,32.54,25.6,49.02,49.58,25.1045,168.0134
7/29/2015,0.7038,2.2859,2.9975,12.5,69.7128,32.54,25.6,53.37,51.72,25.1045,166.4089
7/30/2015,0.7275,2.2589,2.9429,12.13,71.2077,21.11,40.7,53.38,51.73,23.4006,168.1079
7/31/2015,0.6606,2.1801,2.9061,12.12,75.7512,21.11,40.7,51.78,51,24.7591,171.9912
8/3/2015,0.6646,2.148,2.852,12.56,74.7474,21.11,40.7,49.84,50.12,23.7606,173.2021
8/4/2015,0.7322,2.2213,2.8968,13,80.4708,21.11,40.7,48.25,49.41,22.4835,171.8681
8/5/2015,0.7263,2.2699,2.9437,12.51,80.6999,21.11,40.7,50.59,50.42,23.9721,172.0062
8/6/2015,0.7006,2.2214,2.8914,13.77,80.3154,24.32,31.66,45.1,47.94,27.5814,175.8634
8/7/2015,0.7169,2.1623,2.8191,13.39,76.2278,24.32,31.66,43.24,47.06,25.0591,179.7703
8/10/2015,0.721,2.2269,2.896,12.23,75.2812,24.32,31.66,52.59,51.18,24.8106,178.3143
8/11/2015,0.673,2.1409,2.8092,13.71,78.0583,24.32,31.66,46.37,48.25,21.2935,179.9116
8/12/2015,0.6651,2.148,2.8397,13.61,81.4635,24.32,31.66,47.04,48.55,21.2957,182.1971
8/13/2015,0.7073,2.1854,2.855,13.49,80.0038,30.45,36.15,46.21,48.16,23.4301,183.4636
8/14/2015,0.7218,2.1977,2.8416,12.83,77.0784,30.45,36.15,49.16,49.44,24.3323,183.2272
8/17/2015,0.7058,2.1678,2.8176,13.02,76.0641,30.45,36.15,52.89,51.11,27.2008,183.2234
8/18/2015,0.718,2.1925,2.8555,13.79,82.7068,30.45,36.15,50.86,50.24,26.6756,183.7484
8/19/2015,0.6574,2.1256,2.8153,15.25,81.5426,30.45,36.15,45.01,47.61,29.2679,185.4388
8/20/2015,0.6533,2.0679,2.7429,19.14,84.591,26.82,33.33,34.27,41.86,31.3849,191.215
8/21/2015,0.6128,2.0365,2.7233,28.03,88.5202,26.82,33.33,24.84,35.33,30.8766,192.3512
8/24/2015,0.568,2.0034,2.7293,40.74,94.5406,26.82,33.33,18.33,29.61,31.6349,195.6556
8/25/2015,0.6005,2.0714,2.7992,36.02,91.0891,26.82,33.33,16.77,28.06,27.616,199.8583
8/26/2015,0.672,2.1752,2.9316,30.32,92.0136,26.82,33.33,33.99,37.67,27.436,192.4821
8/27/2015,0.6878,2.1841,2.9237,26.1,91.405,32.5,38.27,42.31,42.78,27.356,187.5937
8/28/2015,0.7156,2.1807,2.9119,26.05,91.0788,32.5,38.27,42.51,42.9,27.816,190.935
8/31/2015,0.7375,2.2179,2.9619,28.43,87.7352,32.5,38.27,40.43,41.61,32.8989,186.2053
9/1/2015,0.704,2.1524,2.915,31.4,88.6754,32.5,38.27,34.13,37.53,29.8413,192.7564
9/2/2015,0.7081,2.1843,2.9539,26.09,93.0829,32.5,38.27,40.15,41.12,32.2333,191.5681
9/3/2015,0.6923,2.1596,2.9348,25.61,91.409,32.38,31.67,40.53,41.34,31.8249,190.0424
9/4/2015,0.7067,2.1244,2.8836,27.8,86.7756,32.38,31.67,37.19,39.29,30.6582,189.5614
9/7/2015,0.7067,2.1244,2.8836,27.8,86.7756,32.38,31.67,37.19,39.29,30.7582,189.5614
9/8/2015,0.7327,2.1828,2.9555,24.9,85.2408,32.38,31.67,45.06,43.93,30.6582,188.7197
9/9/2015,0.7409,2.2006,2.9611,26.23,85.0569,32.38,31.67,41.85,42.04,30.7651,182.9389
9/10/2015,0.733,2.222,2.9852,24.37,83.5976,34.65,35.01,43.48,42.99,32.0791,184.7976
9/11/2015,0.7053,2.1883,2.9524,23.2,83.7805,34.65,35.01,44.89,43.81,31.1851,185.1651
9/14/2015,0.7256,2.1831,2.9555,24.25,82.6907,34.65,35.01,43.81,43.22,31.5221,186.6939
9/15/2015,0.8024,2.2867,3.0674,22.54,85.0155,34.65,35.01,48.03,45.57,27.8325,185.3262
9/16/2015,0.8108,2.294,3.0822,21.35,84.9087,34.65,35.01,50.76,47.12,28.876,184.6005
9/17/2015,0.6795,2.1903,3.0054,21.14,77.6964,33.26,29.13,49.92,46.71,35.0183,184.9693
9/18/2015,0.6777,2.1336,2.9356,22.28,75.7821,33.26,29.13,44.89,44.21,33.4449,184.639
9/21/2015,0.7062,2.2012,3.0216,20.14,74.5091,33.26,29.13,46.5,45.06,34.1249,184.8817
9/22/2015,0.6738,2.1337,2.9428,22.44,75.5988,33.26,29.13,42.84,43.22,33.1583,184.6327
9/23/2015,0.6993,2.1497,2.9452,22.13,74.5114,33.26,29.13,42.25,42.92,32.0417,185.0332
9/24/2015,0.6798,2.1266,2.9166,23.47,76.3665,32.12,28.69,41.25,42.43,32.6389,188.3353
9/25/2015,0.6918,2.1623,2.9556,23.62,75.8591,32.12,28.69,41.11,42.36,34.6432,188.7745
9/28/2015,0.6683,2.0949,2.8757,27.63,76.9485,32.12,28.69,34.03,38.73,33.1683,193.5101
9/29/2015,0.6486,2.0508,2.853,26.83,83.3457,32.12,28.69,34.6,38.99,33.5666,199.9184
9/30/2015,0.6289,2.0368,2.8538,24.5,81.565,32.12,28.69,42.81,42.77,34.5332,201.3249
10/1/2015,0.6447,2.0368,2.8499,22.55,81.5384,28.11,39.92,43.61,43.16,34.9415,202.3242
10/2/2015,0.5794,1.9929,2.8274,20.94,78.8806,28.11,39.92,49.2,45.89,33.2183,200.7124
10/5/2015,0.6052,2.0562,2.8969,19.54,77.4709,28.11,39.92,55.37,49.17,33.3366,198.3827
10/6/2015,0.6012,2.0315,2.8686,19.4,80.2546,28.11,39.92,53.96,48.56,32.3069,196.8484
10/7/2015,0.625,2.0668,2.8945,18.4,79.9819,28.11,39.92,56.61,49.99,32.3669,193.3207
10/8/2015,0.633,2.104,2.9397,17.42,79.5139,37.52,28.19,59.4,51.53,31.9589,191.6015
10/9/2015,0.637,2.0881,2.9174,17.08,78.2372,37.52,28.19,59.63,51.66,32.0589,191.1882
10/12/2015,0.637,2.0881,2.9174,16.17,78.2372,37.52,28.19,60.06,51.89,32.0739,191.1882
10/13/2015,0.617,2.0439,2.8843,17.67,76.3344,37.52,28.19,56.57,50.55,32.0489,192.6088
10/14/2015,0.5487,1.9718,2.8344,18.03,74.8044,37.52,28.19,54.24,49.64,32.2133,193.8213
